44 18899,6418,1999,954,854,3325,12711,28022,44181,53008,55549,55179,52365,49762,51247,55656,64978,44846,42045,48091,47060,42164,27963,62324
45 27372,5796,2351,1296,2068,7339,34670,62690,84029,90953,91416,90871,92890,87393,88218,97945,113851,65904,64691,74574,85929,80359,60928,133961
46 30943,9681,2325,1124,1235,4287,25939,54851,82817,94374,93602,87044,86737,82121,84832,88605,104388,72231,67441,78007,88150,82851,57481,123709
47 21138,5168,2587,1985,1775,6141,27637,43382,62288,64852,68810,67165,71095,63913,63874,73021,81298,47589,41355,50682,57524,55430,46260,102593
48 16931,5803,2480,1701,1165,2844,14196,31816,49195,59787,59330,56264,57720,51860,52252,57287,68342,46567,40231,46222,51471,50205,37291,66426
49 23380,5581,2588,1044,1331,6897,31335,55252,86090,98650,98915,96602,99093,95199,95893,104074,121356,75320,71008,87425,100544,91818,57122,105366
50 11671,3485,1185,571,923,5803,35390,57243,82484,88048,89962,86924,87552,80338,88874,90656,102906,65580,63702,80045,83943,67435,41991,68091
51 16368,5034,1796,1236,1599,3687,13897,40029,74150,94585,102736,99793,98087,88855,88180,93471,102238,79862,68361,60780,54258,44765,34146,51456
52 28559,10514,3294,1277,1277,4629,20825,43622,65464,75201,76270,69755,68003,61625,66155,73670,83706,56875,54658,65806,75991,74484,50949,104130
53 14533,3581,2042,593,464,2729,25470,122909,219666,278924,304356,304764,278754,265805,278433,266500,257472,171049,96890,90418,89398,74934,45912,54788
54 17946,6506,1828,1327,783,2355,10129,26081,49762,70039,83391,86480,91252,81264,79505,78724,79644,56187,41636,43240,43169,41772,30495,53106
55 22625,4819,2163,1239,1326,4255,26533,51520,70816,78594,78228,74489,74236,68537,71226,78891,94959,62116,55225,65613,74053,73413,47818,93190
56 9757,2273,833,240,521,2806,13434,25354,38404,44428,43556,41916,42169,37142,38592,43519,51002,32330,31847,36832,41706,39429,25916,45292
57 15465,3866,1071,491,1341,6352,35122,61189,77032,91140,97958,93946,93270,85679,86863,98479,119540,58199,53579,66531,77880,67326,45312,88208
58 10995,3325,1071,829,1121,3185,11853,23899,37602,43711,45907,43513,47682,41385,41032,46117,52909,37724,32958,36741,40855,35943,24946,46843
59 16751,3898,1400,876,1167,5284,25673,45597,58866,69538,70169,69798,69965,65345,67724,74754,88639,38854,38491,49395,53776,47955,31803,79598
60 12097,3064,1678,434,383,3492,15676,38836,56690,65401,68535,67824,71449,64029,57648,59157,74721,58257,56699,55020,42832,34481,22724,50545
61 24408,6857,2677,1251,1873,5198,28754,52382,74624,83428,88408,83355,84128,78928,79210,93164,103592,63738,63141,74270,81400,73343,53326,110625
62 2368,876,417,428,487,1440,11041,51168,102515,130663,140756,143857,133398,105218,110372,123125,123765,77443,45659,26796,16314,12515,7695,11915
63 13742,3464,1792,1351,1787,6730,33069,45425,54610,59037,57318,54395,61372,60917,65002,73058,93860,41772,39582,49946,70530,52860,27850,65754
64 17594,4436,1105,555,771,4876,24291,42662,57654,64123,68828,63930,66848,63240,64508,67508,86997,51753,46981,56631,64197,58794,38327,79746
65 17023,4512,1160,821,1530,4399,17774,34357,49946,55338,54962,49763,51757,50948,47839,54974,71026,41739,36267,43158,51261,46268,29696,67586
66 15704,3208,777,361,817,4129,30472,61012,98516,126990,132222,129337,118516,110362,120141,124994,145622,89867,66958,74587,94139,82666,51586,75615
67 11749,2592,935,440,278,3164,13936,36504,71380,106270,122009,129789,122602,101630,93718,93681,98260,55825,35072,30374,30160,26313,20119,45374
68 16637,4996,1734,788,754,4179,25278,77029,128332,168804,189182,194962,183938,170320,177382,172523,181385,114916,72952,74549,78353,69677,41990,72170
69 40994,10624,3577,1982,1889,10687,49235,85053,109882,122264,126974,126161,134899,126240,128414,141511,156466,86013,78621,97542,115696,110792,85022,207114
70 18094,4318,2333,1337,1148,4545,22973,41317,57281,64602,63266,59638,61493,59809,60272,66493,81479,49703,46619,52414,61062,60324,36720,81362
71 19665,4600,1742,871,1576,5804,22401,36852,50564,60626,58995,56561,55049,55453,54427,61003,68597,40191,35663,44940,52630,50186,34162,83003
72 11120,3479,1348,506,400,2644,18286,38962,57555,68000,73728,72692,74732,65771,68340,65973,66161,41786,38793,46916,51203,46395,29691,47425
73 17055,6226,2263,1219,789,2936,16192,42929,68491,82607,85519,82876,81914,74785,76685,82393,96518,77977,72959,73914,68355,58545,40610,60850
74 9509,2720,834,772,975,4610,15529,26267,32676,36680,36426,34985,41020,37850,37699,40302,40250,24467,25053,29934,35601,32606,46607,45571
75 13485,3447,1032,345,422,2352,11338,25394,37304,42642,42218,40448,41433,39422,39021,42595,46807,28606,27949,31757,35546,32573,20979,44773
76 21707,5484,2073,853,1354,4096,27559,46958,64770,70471,69135,66910,68336,66214,70804,80902,95572,54629,47941,59826,74442,72858,45454,97053
77 15429,3209,1110,620,1395,5377,31243,58062,84507,103895,111580,109012,103591,93764,101559,106256,126088,78622,68096,79395,94444,80793,49847,72665
78 18633,4294,1335,803,1360,5386,31374,50493,59906,66273,63451,64691,65353,65671,68773,76328,93268,44484,41658,56533,68066,67677,45756,95559
79 9686,2793,814,442,931,4260,20951,32781,36667,39214,39631,33743,36262,36156,39417,41395,48603,25986,23424,32348,40497,35471,21929,51027
80 8200,1867,370,380,941,4847,28904,44364,56511,58898,58979,55305,56115,52957,55920,59437,72107,41281,40258,56256,68595,58952,33327,59740
81 19721,6612,2537,1478,1718,3636,19243,53410,96879,125784,136421,133931,135112,117754,112642,121659,133918,116349,101076,100931,86133,67412,46917,70279
82 9283,2400,763,893,522,1693,7184,17284,26101,32569,34673,35314,35893,31841,29601,33031,35841,28080,23319,25725,27670,26697,21699,34734
83 11210,4027,1471,771,1498,2262,13434,25398,39703,47840,46872,45841,44315,41395,41573,47549,57003,33990,31945,34977,39923,37458,28169,48927
84 24547,7203,2924,977,1224,5569,30456,61786,86565,98754,102600,97155,97423,93581,98602,108995,130557,82468,76372,91140,101760,94862,63626,112609
85 16935,5765,2011,1127,1027,3369,16160,38412,68492,88679,97991,94460,93148,84710,80050,87077,99379,77740,70904,70551,65650,58579,38758,60641
86 5174,1385,778,424,859,3462,12494,17671,21639,23761,23902,23420,26239,24247,25430,26719,24957,16042,16876,23495,27792,24414,31383,27996
87 22727,6205,2885,1280,2322,6443,32947,65215,87018,101115,101240,96879,95893,85871,92418,98724,112656,74817,70780,87263,90831,91640,58217,109959
88 16861,2720,818,393,1726,7053,41199,62098,74193,78487,78919,76444,74153,70232,80465,85012,101040,48131,46830,70302,89649,77020,44441,98638
89 11458,3824,992,582,1058,3369,16677,32456,42155,53323,55065,50623,50383,47445,49143,53735,67206,31226,27635,31364,32577,30563,20134,47391
90 6582,1709,954,645,473,1807,8055,25426,38192,43798,46254,42609,43525,41083,39399,42023,43927,32612,31829,30696,30956,28363,19167,27232
91 9527,3142,1089,552,536,2180,9675,18018,28141,30265,32177,29325,31806,30589,31493,37208,45733,19851,19193,23276,27325,25676,19398,47974
92 24476,6931,2229,1235,1964,9235,42518,66195,83710,94476,94403,91247,97421,97213,97630,107135,126462,66526,62187,80080,90415,85999,56056,127543
93 4020,916,364,176,297,1931,7155,11436,13730,16150,16341,16281,18476,16945,17886,18495,18570,12549,13535,17955,19788,17991,23604,20457
94 3437,1589,432,432,512,2215,9394,15639,19896,24966,24440,24361,26821,24709,24350,25092,24690,16145,16052,18234,18208,15222,24477,22142
95 12919,3928,1281,1078,1842,9900,51380,70810,78150,80776,77860,73353,75550,74460,83834,91879,109633,48420,49792,77941,95743,85381,44916,86084
96 9368,1989,549,322,645,1349,9183,18830,32211,40524,47365,49109,52235,46753,43673,47770,52638,38966,31486,30209,30659,30024,19662,35440
97 19652,5451,1571,532,1624,8002,45238,86495,124571,146894,155214,153820,148842,137891,145401,150798,164235,97943,77611,89642,103025,88714,52751,93251
98 9785,2776,1180,491,427,1514,8215,22243,35660,38797,38686,36603,35861,32672,33043,37304,41411,29379,25886,29668,34367,32164,22245,38845
99 11087,2607,736,593,520,3066,18073,36978,58383,71798,75713,78414,73985,64659,68528,68572,72256,61828,66401,83160,87121,76175,44175,52517
100 12185,3147,1391,968,2409,10139,48388,73876,88592,94295,98214,87784,89999,80108,77672,90684,90823,39251,39149,55514,42665,54570,40113,75515
101 11067,2973,1194,500,486,1688,11087,26110,36401,41666,39785,35365,37316,32065,35678,39376,44230,32778,30787,35915,42236,41273,26221,45586
102 7234,2729,1034,419,428,606,4403,13290,23421,34981,41888,44525,46115,40806,41539,42743,46875,36093,25053,22568,21354,20964,13738,23406
103 10127,2377,1490,820,1142,5637,25628,41788,51988,58663,57427,55500,55937,52439,55136,57432,68982,35611,35571,44740,51820,48473,31672,59777
104 11083,3839,1282,504,655,1745,8012,17101,27666,33232,34164,32999,30104,26477,28569,31709,37150,25599,24066,29547,32773,34013,25924,39256
105 9971,2263,395,295,446,3753,20594,30193,38315,41445,42532,38875,35920,32587,37424,38669,46812,25940,25782,38866,48899,39335,22616,42099
106 12047,2661,984,460,936,6782,38104,80603,120200,138744,140985,139695,132818,115112,122472,132147,155211,90108,74872,80207,86404,68287,37679,57789
107 11904,3712,1558,339,1060,3812,23209,34789,45630,48946,50647,46130,49101,46536,47470,55565,61905,30628,30733,39192,48424,43397,28098,58862
108 6822,1974,911,374,838,3264,11462,21489,26286,31871,31703,34457,36842,32242,32919,34850,33352,23487,22327,24834,27973,25708,40470,35032
109 7392,1810,587,197,356,1145,10082,25439,43614,55816,58760,58013,57240,48169,47875,53370,62916,49619,46212,48203,45205,38192,23269,29843
110 3239,902,324,182,719,2494,10162,20162,29892,34585,37006,37194,40796,34833,36347,36693,34082,21501,16768,15864,16483,14843,21519,16422
111 9202,2378,923,592,595,2898,19713,50536,80197,107148,119736,127033,128105,115544,117191,122055,130834,78078,55177,41977,38340,32580,20093,37036
112 20151,6237,1826,1183,1106,7012,26034,57747,82957,93807,98128,97969,94630,89789,94063,94097,102258,74697,72260,85548,91755,80496,51729,85548
113 7089,2080,1116,494,469,1180,7759,15243,24260,27869,28401,27525,26804,24972,23992,26714,29794,22848,21199,25456,28136,27222,18135,34653
114 4017,1158,506,228,90,1230,12207,40419,76622,114387,133305,136611,138071,115060,103213,108487,110108,75930,49754,33467,23652,18326,13475,15368
115 8284,2404,986,587,1016,2758,17929,29209,34206,39325,39707,36873,39599,37893,39005,45077,53772,30161,27148,32656,36249,32409,21532,39182
116 9878,2940,944,517,634,1889,12343,24277,34006,38464,40091,39206,37412,34226,38346,40795,48098,24835,21561,27822,35012,31270,19056,40745
117 17305,3540,878,833,2669,13133,59797,82254,101772,94050,98423,87112,102831,91444,93385,110358,125108,54987,53463,74643,99567,85663,53046,122855
118 38618,9931,4727,2404,2314,9330,42877,81880,115188,134163,135933,126951,129338,115214,116727,126852,152736,106319,99528,116528,133194,130892,88221,157418
119 15001,4221,1899,1204,1927,6964,39435,58729,79053,82793,85142,82002,91069,86259,89363,100255,118179,53119,46872,61986,77613,70722,46187,90435
120 8626,1640,544,398,490,1541,8955,28418,59327,85084,97918,97545,94626,83864,85765,79566,82934,55069,54730,67306,71537,63197,40091,40981
121 10754,3157,1164,698,1227,5350,18775,32876,43115,52814,50507,52680,53352,49109,51857,52615,57416,38285,34183,41995,46694,43552,26323,50707
122 8760,3180,1281,619,1057,4850,26411,38547,51174,54664,56695,52945,54870,47591,47064,51832,50645,23404,21844,30867,24030,28309,17094,40639
123 3578,1046,510,228,1238,4576,14201,18223,21857,21271,20750,22223,25904,24661,26047,25766,24414,12627,13093,18108,21271,19262,27875,25524
124 8011,2919,757,385,858,3804,16993,25796,32712,33333,33607,32088,30896,30585,31914,36538,42942,20485,18008,24906,30122,26293,15495,38979
125 10197,2234,1212,684,1368,5340,31928,51354,62443,65127,67493,65482,66158,63169,70952,77992,96189,48886,45044,59510,72613,61122,32257,60518
126 10493,3195,1591,638,523,1392,7462,16256,25338,28376,27033,25154,24649,22928,23969,26275,32902,20996,21846,24829,29595,30374,21938,39890
127 3473,1179,469,320,336,725,6314,41850,99076,144166,171946,178105,178367,144891,135094,130014,122472,78586,45678,27159,17806,13389,8513,8847
128 14962,4429,1710,593,579,2980,12150,26198,40981,50280,49280,47008,44214,40514,42736,48442,54917,34395,32866,37551,42854,43676,31743,56308
129 19502,4472,1310,790,927,5385,27160,50196,69473,78186,81434,75635,73192,75712,77931,76070,85179,58914,58044,78926,94696,81225,51663,80746
130 20245,5634,1638,1081,1411,5164,18897,36492,55983,63679,65293,63619,62285,59061,60340,67516,80970,53461,49759,57825,62924,58818,38460,82621
131 17543,3221,1423,895,1602,7904,46809,72681,97628,111621,117293,111596,118747,111873,116501,132522,154564,69241,65891,83257,100599,87617,55206,120349
132 17010,2908,816,351,401,2764,19373,42851,69500,85974,92544,87868,79849,74736,81278,76971,82385,60983,71450,103270,113141,96285,61381,65939
133 9433,2541,1350,1094,977,4085,13682,21723,28286,31074,31418,32026,38776,31892,34395,35368,34341,20048,20612,24680,29133,26269,38144,37836
134 12772,3435,1596,854,739,5348,29517,44989,54260,61560,62413,56242,64362,58110,61080,63145,75327,37464,35852,50510,64857,54547,34830,64059
135 5684,1354,649,130,579,2651,18985,44791,76598,102283,116510,118291,114475,105055,103158,106920,106622,62950,35053,28704,24538,21979,13692,23212
136 5344,1466,588,307,534,2955,20512,67788,131238,174174,190734,182030,174527,162227,174632,158272,148132,82415,42304,34842,33097,27565,17348,24711
137 9958,2318,968,536,435,2109,9813,19605,28929,30275,29411,28001,30479,27027,28906,31239,34732,21353,19201,21884,25411,25158,16053,35384
138 19646,5369,1551,898,965,3368,18041,31336,46069,55496,60272,60114,55820,51685,56769,57586,66682,41059,35821,43762,50179,48408,38401,76034
139 11604,2996,1065,416,961,4350,24792,45731,69082,86985,90371,87582,81597,73977,80820,83717,104438,61494,57513,73171,81722,68874,36102,73092
140 8632,2833,914,467,452,1716,6075,13481,21374,25860,28363,26744,25719,23452,25553,28114,35684,23462,21224,23179,25413,24631,17824,30413
141 8067,1968,921,631,698,1501,5760,12551,17159,20640,20357,18683,18168,17453,17399,20829,23668,13295,11963,13494,15118,16025,11066,31177
142 2191,1021,558,199,138,223,3497,21136,45056,72568,87638,91933,93841,81307,70344,70681,61064,38704,20218,13470,12414,10606,7602,10359
143 5196,1759,432,154,412,2137,9070,16262,24249,28199,27676,26755,27129,27006,27630,32615,35314,17755,15691,18003,20268,18492,12973,24658
144 4716,1184,322,369,655,2767,7359,11117,12838,13312,14746,14765,16473,16840,18578,20264,19882,11386,12172,15273,18420,16288,27172,23244
145 5476,1753,986,578,541,2673,17592,27177,32675,35096,34384,34693,33134,31540,37388,39005,44493,25948,23030,32025,39251,31462,19154,29038
146 6332,1755,734,325,239,536,4036,9975,15776,19078,19032,18013,18780,15990,14226,16056,18887,12209,11382,13262,13450,13539,10628,16997
147 4910,1367,379,121,274,2184,6688,11662,15772,17928,19413,21514,22840,20192,19454,21665,20707,10532,9962,12230,15173,14150,21450,20189
148 4410,854,231,384,384,674,3102,8976,16535,21930,22739,22964,25369,23420,20775,23022,24782,16196,14620,13661,14276,13575,9548,14140
149 5131,1242,628,210,162,733,4348,9400,13308,16000,16177,16549,15488,15397,16090,18290,17760,12020,9960,11488,11384,12289,8965,18349
150 3132,1425,655,594,328,1110,6381,22217,43407,63387,73956,76353,78581,63454,58768,58535,59436,36758,20254,13906,11486,9959,7232,12640
151 3677,1037,572,108,142,1086,8105,37657,73134,103859,120133,127364,130895,105755,91741,91163,90489,53859,30846,20201,16278,14613,9822,10841
152 3836,1438,624,408,363,788,4145,8207,12191,13058,12547,12175,11460,11511,11353,13846,14502,9973,9317,11536,12175,13278,9993,16808
153 1708,381,253,89,82,643,5612,15649,25967,30081,31514,30955,35672,28252,24729,27910,29669,30166,19700,12411,9404,7536,4534,7710
154 1922,711,262,54,92,1287,9633,26665,45304,54950,61098,62508,59842,55798,56540,58429,57976,35573,24723,19791,17248,13519,8072,13672
155 1932,553,170,86,28,596,5531,33255,80981,138262,170927,179074,173926,141773,122177,118604,106282,60694,32702,22126,17916,13729,7928,8357
156 2834,555,222,124,514,1540,4737,18401,34338,52825,59245,62362,62500,51282,48163,49211,49021,33049,20623,15489,13097,11597,9035,10466
157 1765,794,224,230,43,373,1787,5545,9089,10890,11565,10858,10007,9476,9187,9861,11259,9144,8990,9740,8628,8228,5627,6279
158 39864,12039,5723,2413,2386,9768,39882,79120,118474,139735,144034,136077,134330,111954,117829,137744,168106,119096,110740,126023,137717,127436,85746,174254
159 26518,7483,3156,1786,925,3040,20302,60222,100469,135153,152874,156148,160507,147694,134891,143222,160372,117305,101226,95380,86859,72057,49121,97705
160 12848,3346,1307,852,1350,5175,29271,45450,52295,56659,59634,55682,61934,64542,61261,67827,81402,37408,38399,47229,58153,54326,35691,68729
161 3598,1000,453,198,84,530,3048,7300,12944,16287,17018,15641,14625,13704,14879,14883,18658,11849,10486,12895,14438,13556,9269,13671
162 3048,747,150,57,164,1562,7152,14623,26814,37991,42686,40915,39396,35934,38938,38570,41396,29455,18426,13182,14515,11247,6571,12130
163 20368,5365,2008,1435,2255,9085,43433,61299,75008,81519,84501,80171,89074,86378,92246,100341,121068,50530,49846,59577,76028,69067,44260,104972
164 27407,5560,1863,1490,1817,5892,31668,55718,80179,95056,97025,90641,90918,83734,84958,98635,112455,71358,65626,90384,111105,100114,61499,120408
165 4011,1700,638,252,175,667,4219,13353,26095,37501,42355,42655,43900,36558,35222,37050,44124,32042,24601,19264,17302,14919,9253,12721
166 2568,479,58,72,344,1979,7868,12181,13825,15193,14713,14169,15502,14980,15931,19152,21119,10682,11550,14067,15849,13453,8330,10307
167 1218,384,173,194,117,227,4043,24425,62312,101234,118482,128029,130520,106855,98455,96281,90943,51877,23698,12934,9290,8523,5392,3622
168 1840,622,43,74,164,1131,7956,22924,34629,39646,41228,39671,35465,31739,32781,33152,39695,27984,22804,20138,16943,10940,5759,7285
169 1035,160,18,11,15,392,6748,31901,62490,96390,117042,124725,134451,115160,96511,92538,89845,59323,29096,15706,10058,7778,6066,4440
170 2880,526,213,270,352,1847,9463,15492,20829,22122,23296,22260,24158,26575,26251,28979,37241,15355,13157,14785,17816,16412,10849,19629
171 1274,212,93,57,55,347,4962,23226,45672,64755,75898,78229,79056,61150,53485,50440,49615,30106,15860,9790,7560,5407,4003,4448
172 21751,6286,1320,1033,791,3428,19297,62934,118458,159580,175654,178981,172764,150968,143270,148353,152747,114516,97177,103702,106374,96591,66641,88407
173 921,229,64,41,46,106,2464,20072,50877,79415,93115,96786,92031,70254,65218,63434,58350,31335,16023,9442,7092,5269,2866,3386
174 10293,2566,845,545,613,3488,18691,42232,52529,60053,64595,65266,56822,49960,49802,55014,66378,44922,40327,45156,46310,44031,28581,48956
175 840,324,86,34,252,266,2994,18628,43347,67870,83661,88834,90611,72540,64735,62917,60518,42883,24031,13547,8726,6594,4297,4285
176 3134,1033,309,236,240,744,3162,20590,44958,69597,85605,95422,96264,74130,68935,68956,70150,65166,46879,28560,20360,13963,9930,10125
177 1253,228,130,19,74,464,3051,5715,8593,10788,13615,12780,13572,11097,13294,13972,16076,7792,7494,8853,8872,7073,3726,7549
178 676,183,57,32,20,521,5711,26887,53308,86468,107895,121837,132180,109903,89312,83199,79837,50815,25625,12806,9578,7480,5350,5054
179 4626,1723,282,312,189,1315,6906,34976,57808,69199,76976,75778,71048,54400,49991,52322,56921,49455,36750,31469,27036,21954,13674,19590
180 2607,1150,387,57,207,1226,6464,16380,23416,26155,27587,27610,25013,23894,24535,24997,24936,16395,11657,10084,9025,8184,5055,8290
181 9835,2960,1070,812,582,1365,8859,19843,34658,43531,45968,46733,46249,43696,44469,44396,47585,34982,30990,31717,34649,30153,20373,33574
182 23004,5640,1618,932,1155,3909,22702,47276,73012,91162,100399,97860,96957,89127,92197,93894,105008,74823,68334,83880,91900,85259,52552,93611
183 8396,3515,828,366,425,2042,6614,19256,32369,43068,47224,46106,43977,39323,39474,40784,45107,35147,29376,28819,28003,21127,13492,23665
184 778,186,49,15,81,179,2113,12108,28420,42533,49739,54623,53837,44143,40039,41352,44179,27838,13758,7949,6539,4440,2992,3286
185 22857,6992,2957,2303,4134,15628,61431,102593,126797,137636,138806,134540,141770,128736,130246,146932,158189,88530,91172,117819,123380,101682,92318,130609
186 20428,6965,3043,1961,2880,7865,30663,56209,76552,93217,97180,92652,93780,87757,90902,94674,102441,73173,75990,92159,101075,84398,92074,110870
187 422,73,16,35,180,210,2615,17148,37218,57137,69155,73482,73114,60626,54447,50023,46558,31022,14042,7259,5105,3854,2406,2276
188 20195,6650,1724,927,1069,3751,18320,48459,85903,104317,110434,111472,114109,98769,93367,101801,112127,79449,66788,63417,60813,53343,34898,73288
189 19759,5805,2432,1315,1862,7722,33591,59414,81675,99336,103398,99732,98484,87506,95369,98306,112715,80867,82319,96381,108596,98833,92247,95988
190 11768,3797,1292,601,780,2828,16207,44006,65794,72991,76768,71559,75913,67968,66104,70729,87143,75440,64191,59665,55435,46172,28716,45305
191 13910,4364,1332,554,2442,5951,22976,44304,62293,73752,75782,74040,74213,67723,67437,73367,80124,56374,60154,75963,88778,73068,66529,73850
192 12122,5119,2070,1428,1182,3516,14588,29306,43076,51677,53263,50504,49389,47401,50326,53788,57030,41371,42443,52182,57410,51334,48217,53889
193 5338,1893,1033,558,809,1797,7625,14420,23215,34455,39803,40484,41374,38009,38269,39525,42590,30499,24860,24548,22885,20316,20410,22082
